,ASXreturn,ASXvol,DAXreturn,DAXvol,FTSEreturn,FTSEvol,HSreturn,HSvol,NIKreturn,NIKvol,SNPnegative,SNPpositive,SNPvol
87,0.39922627665061267,0.2649455483821804,0.9116206052851765,0.6012219223241081,0.8338007100863782,0.23388309732924023,0.575108488056916,0.13229689594934613,0.43429568817836045,0.04565237196598927,0.0,1.0,0.3819867054225387
88,0.5505420835417261,0.2649455483821804,0.5784919216211084,0.6012219223241081,0.5660791144149937,0.23388309732924023,0.5873761196948842,0.13229689594934613,0.5068038471568728,0.04565237196598927,0.0,1.0,0.3819867054225387
89,0.5505420835417261,0.2649455483821804,0.5784919216211084,0.6012219223241081,0.5660791144149937,0.23388309732924023,0.5873761196948842,0.13229689594934613,0.5068038471568728,0.04565237196598927,0.0,1.0,0.3819867054225387
90,0.71346231484553,0.3101209776316114,0.644013886347621,0.20967372112369093,0.611119041681208,0.11116039609720998,0.7574241199145764,0.04596650650419455,0.6348174078758534,0.07272865504655882,0.0,1.0,0.08425365077788528
91,0.6103944647584969,0.10067974862603613,0.6388180391986337,0.1589219859858108,0.6338797660243537,0.08309849514496707,0.6245020569136727,0.061849917126349935,0.5632716112470094,0.10194590046131845,0.0,1.0,0.14310072860133718
92,0.616401840965869,0.1478750074084608,0.5763014398644398,0.11639693778569746,0.5757971069798807,0.0607635041790294,0.5838534145930325,0.13047773182668043,0.5633815457123492,0.11268754982511375,0.0,1.0,0.07540731654021297
93,0.5371212670738815,0.10121948021725703,0.5770805468720541,0.2086589215914496,0.5776774240825213,0.03504136734928015,0.6895928795757856,0.07430564934075837,0.5769969597780045,0.148813310946902,0.0,1.0,0.06275799814478458
94,0.4536973842131232,0.1662716947976965,0.5536232229346526,0.1276830145493785,0.5569585758331873,0.03336819084385102,0.521215126992922,0.09476838882864873,0.4446977996346821,0.09661774397051888,0.0,1.0,0.10944335234217839
95,0.5505420835417261,0.1662716947976965,0.5784919216211084,0.1276830145493785,0.5660791144149937,0.03336819084385102,0.5873761196948842,0.09476838882864873,0.5068038471568728,0.09661774397051888,0.0,1.0,0.10944335234217839
96,0.5505420835417261,0.1662716947976965,0.5784919216211084,0.1276830145493785,0.5660791144149937,0.03336819084385102,0.5873761196948842,0.09476838882864873,0.5068038471568728,0.09661774397051888,0.0,1.0,0.10944335234217839
97,0.569422068198356,0.1722265742269054,0.5359093616467063,0.20097777529904837,0.5344858575062135,0.049595993869810936,0.5600277069722301,0.07482096769733863,0.5022778885192547,0.027593710425048497,1.0,0.0,0.08311615210163155
98,0.5785093900597883,0.13384549502931348,0.6578908567083455,0.10788835260868286,0.6345054178221985,0.059341819934822466,0.6927018368694527,0.11642001066777499,0.5390114608383305,0.06766297655776765,1.0,0.0,0.09551325420213987
99,0.5160489385641994,0.2089068328167151,0.5449527621550331,0.1243664891134207,0.5004357310999906,0.055990160872713274,0.4687349405800708,0.05065308629710102,0.503336357997671,0.09255071239096363,0.0,1.0,0.0444999412749324
100,0.7045881531634038,0.22513374628370034,0.6388918201906078,0.14690566653484152,0.5691358518808209,0.042329597511627695,0.5425710097727359,0.13805593121060747,0.6270312150655176,0.13375702474199133,0.0,1.0,0.1505821423945717
101,0.6745598607717525,0.18556338535296363,0.6325262344878879,0.07095955912269526,0.6033120224156131,0.012978528571770646,0.6645120346269492,0.03578349480481878,0.5558739591136773,0.07881364533499562,0.0,1.0,0.017100400204371473
102,0.5505420835417261,0.18556338535296363,0.5784919216211084,0.07095955912269526,0.5660791144149937,0.012978528571770646,0.5873761196948842,0.03578349480481878,0.5068038471568728,0.07881364533499562,0.0,1.0,0.017100400204371473
103,0.5505420835417261,0.18556338535296363,0.5784919216211084,0.07095955912269526,0.5660791144149937,0.012978528571770646,0.5873761196948842,0.03578349480481878,0.5068038471568728,0.07881364533499562,0.0,1.0,0.017100400204371473
104,0.5326780869887073,0.1384064800507636,0.5698225150060999,0.1572902847996506,0.5079447217501232,0.07959355048649847,0.5814766366613201,0.11199557770658952,0.5128508628162478,0.06413804682420067,1.0,0.0,0.04545542988547896
105,0.6094455799699185,0.19507015819256326,0.6455580509946375,0.12498727068433022,0.6351142745213734,0.06693321871260217,0.5852853712797833,0.08352432956458898,0.496869891573102,0.039854803410970426,1.0,0.0,0.1857462463481034
106,0.5278206905574779,0.07685810422072442,0.4929011650361486,0.08554611400946423,0.3935464850007145,0.14161698977051215,0.48115279642964454,0.07020895031459445,0.4892112364002464,0.0828234285191711,0.0,1.0,0.09362350329698614
107,0.5742255074604002,0.14381890848778642,0.49612331666223747,0.34817056299743077,0.5711205611057758,0.062101174630821716,0.7109906417811246,0.1119754955168058,0.5392980184508199,0.13302330331198153,1.0,0.0,0.1467672570282571
108,0.44400246212629985,0.2023010674198652,0.6047209391079675,0.22404321778906242,0.5660791144149937,0.075660463282216,0.4613913270916662,0.029231196611118972,0.4319662989013367,0.033932381654595334,0.0,1.0,0.18206045558299241
109,0.5505420835417261,0.2023010674198652,0.5784919216211084,0.22404321778906242,0.5660791144149937,0.075660463282216,0.5873761196948842,0.029231196611118972,0.5068038471568728,0.033932381654595334,0.0,1.0,0.18206045558299241
110,0.5505420835417261,0.2023010674198652,0.5784919216211084,0.22404321778906242,0.5660791144149937,0.075660463282216,0.5873761196948842,0.029231196611118972,0.5068038471568728,0.033932381654595334,0.0,1.0,0.18206045558299241
111,0.5341403194364195,0.15795669531091283,0.6713850986190791,0.22029886086059436,0.5660791144149937,0.075660463282216,0.5462197653718307,0.0914484526314764,0.5171225836908532,0.0573598010113948,1.0,0.0,0.06071269547161649
112,0.5991886041885163,0.11453901491835267,0.5246331122052903,0.10631097451380547,0.5642103546688557,0.03200253729121355,0.594045775718628,0.06293746496847022,0.4701161652561198,0.1567427138934836,1.0,0.0,0.07505878249760518
113,0.5412798735465905,0.06225890477564411,0.5880439327776911,0.1750074039913725,0.49849938934745275,0.04542453946439618,0.5755535801130396,0.0315549983917315,0.5326686160613047,0.0285785281452858,0.0,1.0,0.06549444041713844
114,0.4247991402663501,0.24628817289807345,0.4393216508341907,0.2326518808347214,0.5152264926182196,0.04850684244858925,0.46764479389853736,0.07575798804972188,0.446119376085094,0.10015708951683064,1.0,0.0,0.14838609012852058
115,0.5517892472752046,0.1049312157673967,0.6710746956537685,0.2653455637137962,0.5491770476216555,0.0836849908321375,0.551198806991792,0.04108369767204867,0.40434703452845155,0.09271091576664066,0.0,1.0,0.16337350156800504
116,0.5505420835417261,0.1049312157673967,0.5784919216211084,0.2653455637137962,0.5660791144149937,0.0836849908321375,0.5873761196948842,0.04108369767204867,0.5068038471568728,0.09271091576664066,0.0,1.0,0.16337350156800504
117,0.5505420835417261,0.1049312157673967,0.5784919216211084,0.2653455637137962,0.5660791144149937,0.0836849908321375,0.5873761196948842,0.04108369767204867,0.5068038471568728,0.09271091576664066,0.0,1.0,0.16337350156800504
118,0.5929523085179366,0.2302844481090546,0.6320552034506866,0.14675598728783765,0.6657429630106954,0.08690476262282348,0.6269363762416718,0.13537858816959497,0.466259663798863,0.12396331876795542,0.0,1.0,0.16337350156800504
119,0.4690966429459067,0.18617232274378537,0.4790841733223409,0.2031189923483313,0.38408936840029656,0.1720427039305795,0.5208953353044276,0.08414811936598432,0.5007003267948478,0.071792724802561,1.0,0.0,0.14383394844486194
120,0.47329205418026954,0.1954089722702124,0.6177604877285272,0.23932186657238358,0.5358200697840684,0.055728286410259294,0.4399493807320541,0.1305048873336345,0.4370415000432731,0.07732276481913684,1.0,0.0,0.06849447275460031
121,0.6578060186677769,0.22206073625102726,0.8251669398201972,0.43020645016136094,0.8222199234442122,0.22706457961527396,0.6211149820593934,0.07148400945882384,0.5073566622533446,0.04361587675081683,0.0,1.0,0.36588696258817904
122,0.5907986883747086,0.2071543402074474,0.6342887146292429,0.1271181798850714,0.6027357052995265,0.04144101777765771,0.8977509169691964,0.2300090345440298,0.6476342807144412,0.06182332924203629,0.0,1.0,0.05079558852781155
123,0.5505420835417261,0.2071543402074474,0.5784919216211084,0.1271181798850714,0.5660791144149937,0.04144101777765771,0.5873761196948842,0.2300090345440298,0.5068038471568728,0.06182332924203629,0.0,1.0,0.05079558852781155
124,0.5505420835417261,0.2071543402074474,0.5784919216211084,0.1271181798850714,0.5660791144149937,0.04144101777765771,0.5873761196948842,0.2300090345440298,0.5068038471568728,0.06182332924203629,0.0,1.0,0.05079558852781155
125,0.5754331582810488,0.1142248238514501,0.5775520265707592,0.04550815911565597,0.5627300978850123,0.03168808668320288,0.600077279301604,0.08804812506647211,0.5051594300655539,0.02513653577004908,1.0,0.0,0.09747491222633771
126,0.5256969566096114,0.0777554810098112,0.69180081131033,0.2652288899999357,0.5639644638550891,0.03693479310824675,0.6029529343512752,0.1531905287916753,0.4620881647340159,0.03517648499231867,0.0,1.0,0.08149524059022023
127,0.6609962276974695,0.1775551059495979,0.6172518542442514,0.20715506028282546,0.5449079806568629,0.0980745160263736,0.6975280657692581,0.05310683789769693,0.6176397515407108,0.14435779615147232,0.0,1.0,0.04631963029335779
